x,y,GID
-101.2083426,38.04166712,21052
-101.2083426,38.12500045,21053
-101.2083426,38.20833378,21054
-101.2083426,38.29166711,21055
-101.2083426,38.37500044,21056
-101.2083426,38.45833377,21057
-101.2083426,38.5416671,21058
-101.2083426,38.62500043,21059
-101.2083426,38.70833376,21060
-101.2083426,38.79166709,21061
-101.2083426,38.87500042,21062
-101.2083426,38.95833375,21063
-101.2083426,39.04166708,21064
-101.2083426,39.12500041,21065
-101.2083426,39.20833374,21066
-101.2083426,39.29166707,21067
-101.2083426,39.3750004,21068
-101.2083426,39.45833373,21069
-101.2083426,39.54166706,21070
-101.2083426,39.62500039,21071
-101.2083426,39.70833372,21072
-101.2083426,39.79166705,21073
-101.2083426,39.87500038,21074
-101.2083426,39.95833371,21075
-101.2083426,40.04166704,21076
-101.2083426,40.12500037,21077
-101.2083426,40.2083337,21078
-101.2083426,40.29166703,21079
-101.2083426,40.37500036,21080
-101.2083426,40.45833369,21081
-101.2083426,40.54166702,21082
-101.2083426,40.62500035,21083
-101.2083426,40.70833368,21084
-101.2083426,40.79166701,21085
-101.2083426,40.87500034,21086
-101.2083426,40.95833367,21087
-101.2083426,41.041667,21088
-101.2083426,41.12500033,21089
-101.2083426,41.20833366,21090
-101.2083426,41.29166699,21091
-101.2083426,41.37500032,21092
-101.2083426,41.45833365,21093
-101.2083426,41.70833364,21094
-101.2083426,41.95833363,21095
-101.2083426,42.12500029,21096
-101.2083426,42.20833362,21097
-101.2083426,42.54166694,21098
-101.2083426,42.62500027,21099
-101.2083426,42.79166693,21100
-101.2083426,42.87500026,21101
-101.2083426,42.95833359,21102
-101.2083426,43.12500025,21103
-101.2083426,43.20833358,21104
-101.2083426,43.29166691,21105
-101.2083426,43.37500024,21106
-101.2083426,43.45833357,21107
-101.2083426,43.5416669,21108
-101.2083426,43.62500023,21109
-101.2083426,43.79166689,21110
-101.2083426,43.87500022,21111
-101.2083426,43.95833355,21112
-101.2083426,44.04166688,21113
-101.2083426,44.12500021,21114
-101.2083426,44.20833354,21115
-101.2083426,44.29166687,21116
-101.2083426,44.3750002,21117
-101.2083426,44.45833353,21118
-101.2083426,44.54166686,21119
-101.2083426,44.62500019,21120
-101.2083426,44.70833352,21121
-101.2083426,44.79166685,21122
-101.2083426,44.87500018,21123
-101.2083426,44.95833351,21124
-101.2083426,45.04166684,21125
-101.2083426,45.12500017,21126
-101.2083426,45.2083335,21127
-101.2083426,45.29166683,21128
-101.2083426,45.37500016,21129
-101.2083426,45.45833349,21130
-101.2083426,45.54166682,21131
-101.2083426,45.62500015,21132
-101.2083426,45.70833348,21133
-101.2083426,45.79166681,21134
-101.2083426,45.87500014,21135
-101.2083426,45.95833347,21136
-101.2083426,46.0416668,21137
-101.2083426,46.12500013,21138
-101.2083426,46.20833346,21139
-101.2083426,46.29166679,21140
-101.2083426,46.37500012,21141
-101.2083426,46.45833345,21142
-101.2083426,46.54166678,21143
-101.2083426,46.62500011,21144
-101.2083426,46.70833344,21145
-101.2083426,46.79166677,21146
-101.2083426,46.8750001,21147
-101.2083426,46.95833343,21148
-101.2083426,47.04166676,21149
-101.2083426,47.12500009,21150
-101.2083426,47.20833342,21151
-101.2083426,47.29166675,21152
-101.2083426,47.37500008,21153
-101.2083426,47.45833341,21154
-101.2083426,47.54166674,21155
-101.2083426,47.62500007,21156
-101.2083426,47.7083334,21157
-101.2083426,47.79166673,21158
-101.2083426,47.87500006,21159
-101.2083426,47.95833339,21160
-101.2083426,48.04166672,21161
-101.2083426,48.12500005,21162
-101.2083426,48.20833338,21163
-101.2083426,48.29166671,21164
-101.2083426,48.37500004,21165
-101.2083426,48.45833337,21166
-101.2083426,48.5416667,21167
-101.2083426,48.62500003,21168
-101.2083426,48.70833336,21169
-101.2083426,48.79166669,21170
-101.2083426,48.87500002,21171
-101.1250093,32.12500069,21172
-101.1250093,32.20833402,21173
-101.1250093,32.29166735,21174
-101.1250093,32.37500068,21175
-101.1250093,32.45833401,21176
-101.1250093,32.54166734,21177
-101.1250093,32.62500067,21178
-101.1250093,32.708334,21179
-101.1250093,32.79166733,21180
-101.1250093,32.87500066,21181
-101.1250093,32.95833399,21182
-101.1250093,33.04166732,21183
-101.1250093,33.12500065,21184
-101.1250093,33.20833398,21185
-101.1250093,33.29166731,21186
-101.1250093,33.37500064,21187
-101.1250093,33.45833397,21188
-101.1250093,33.62500063,21189
-101.1250093,33.70833396,21190
-101.1250093,33.79166729,21191
-101.1250093,33.87500062,21192
-101.1250093,33.95833395,21193
-101.1250093,34.04166728,21194
-101.1250093,34.12500061,21195
-101.1250093,34.20833394,21196
-101.1250093,34.29166727,21197
-101.1250093,34.3750006,21198
-101.1250093,34.45833393,21199
-101.1250093,34.54166726,21200
-101.1250093,34.70833392,21201
-101.1250093,34.79166725,21202
-101.1250093,34.87500058,21203
-101.1250093,34.95833391,21204
-101.1250093,35.04166724,21205
-101.1250093,35.12500057,21206
-101.1250093,35.2083339,21207
-101.1250093,35.29166723,21208
-101.1250093,35.37500056,21209
-101.1250093,35.45833389,21210
-101.1250093,35.54166722,21211
-101.1250093,35.62500055,21212
-101.1250093,35.70833388,21213
-101.1250093,35.79166721,21214
-101.1250093,35.87500054,21215
-101.1250093,36.0416672,21216
-101.1250093,36.12500053,21217
-101.1250093,36.20833386,21218
-101.1250093,36.29166719,21219
-101.1250093,36.37500052,21220
-101.1250093,36.45833385,21221
-101.1250093,36.54166718,21222
-101.1250093,36.62500051,21223
-101.1250093,36.70833384,21224
-101.1250093,36.79166717,21225
-101.1250093,36.8750005,21226
-101.1250093,36.95833383,21227
-101.1250093,37.04166716,21228
-101.1250093,37.12500049,21229
-101.1250093,37.20833382,21230
-101.1250093,37.29166715,21231
-101.1250093,37.37500048,21232
-101.1250093,37.45833381,21233
-101.1250093,37.54166714,21234
-101.1250093,37.62500047,21235
-101.1250093,37.7083338,21236
-101.1250093,37.79166713,21237
-101.1250093,37.87500046,21238
-101.1250093,37.95833379,21239
-101.1250093,38.04166712,21240
-101.1250093,38.12500045,21241
-101.1250093,38.20833378,21242
-101.1250093,38.29166711,21243
-101.1250093,38.37500044,21244
-101.1250093,38.45833377,21245
-101.1250093,38.5416671,21246
-101.1250093,38.62500043,21247
-101.1250093,38.70833376,21248
-101.1250093,38.79166709,21249
-101.1250093,38.87500042,21250
-101.1250093,38.95833375,21251
-101.1250093,39.04166708,21252
-101.1250093,39.12500041,21253
-101.1250093,39.20833374,21254
-101.1250093,39.29166707,21255
-101.1250093,39.3750004,21256
-101.1250093,39.45833373,21257
-101.1250093,39.54166706,21258
-101.1250093,39.62500039,21259
-101.1250093,39.70833372,21260
-101.1250093,39.79166705,21261
-101.1250093,39.87500038,21262
-101.1250093,39.95833371,21263
-101.1250093,40.04166704,21264
-101.1250093,40.12500037,21265
-101.1250093,40.2083337,21266
-101.1250093,40.29166703,21267
-101.1250093,40.37500036,21268
-101.1250093,40.45833369,21269
-101.1250093,40.54166702,21270
-101.1250093,40.62500035,21271
-101.1250093,40.70833368,21272
-101.1250093,40.79166701,21273
-101.1250093,40.87500034,21274
-101.1250093,40.95833367,21275
-101.1250093,41.041667,21276
-101.1250093,41.12500033,21277
-101.1250093,41.20833366,21278
-101.1250093,41.37500032,21279
-101.1250093,41.45833365,21280
-101.1250093,41.54166698,21281
-101.1250093,41.62500031,21282
-101.1250093,41.70833364,21283
-101.1250093,42.12500029,21284
-101.1250093,42.20833362,21285
-101.1250093,42.45833361,21286
-101.1250093,42.62500027,21287
-101.1250093,42.87500026,21288
-101.1250093,42.95833359,21289
-101.1250093,43.04166692,21290
-101.1250093,43.12500025,21291
-101.1250093,43.20833358,21292
-101.1250093,43.29166691,21293
-101.1250093,43.37500024,21294
-101.1250093,43.45833357,21295
-101.1250093,43.5416669,21296
-101.1250093,43.62500023,21297
-101.1250093,43.70833356,21298
-101.1250093,43.79166689,21299
-101.1250093,43.87500022,21300
-101.1250093,43.95833355,21301
-101.1250093,44.04166688,21302
-101.1250093,44.12500021,21303
-101.1250093,44.20833354,21304
-101.1250093,44.29166687,21305
-101.1250093,44.3750002,21306
-101.1250093,44.45833353,21307
-101.1250093,44.54166686,21308
-101.1250093,44.62500019,21309
-101.1250093,44.70833352,21310
-101.1250093,44.79166685,21311
-101.1250093,44.87500018,21312
-101.1250093,44.95833351,21313
-101.1250093,45.04166684,21314
-101.1250093,45.12500017,21315
-101.1250093,45.2083335,21316
-101.1250093,45.29166683,21317
-101.1250093,45.37500016,21318
-101.1250093,45.45833349,21319
-101.1250093,45.54166682,21320
-101.1250093,45.62500015,21321
-101.1250093,45.70833348,21322
-101.1250093,45.79166681,21323
-101.1250093,45.87500014,21324
-101.1250093,45.95833347,21325
-101.1250093,46.0416668,21326
-101.1250093,46.12500013,21327
-101.1250093,46.20833346,21328
-101.1250093,46.29166679,21329
-101.1250093,46.37500012,21330
-101.1250093,46.45833345,21331
-101.1250093,46.54166678,21332
-101.1250093,46.62500011,21333
-101.1250093,46.70833344,21334
-101.1250093,46.79166677,21335
-101.1250093,46.8750001,21336
-101.1250093,46.95833343,21337
-101.1250093,47.04166676,21338
-101.1250093,47.12500009,21339
-101.1250093,47.20833342,21340
-101.1250093,47.29166675,21341
-101.1250093,47.37500008,21342
-101.1250093,47.45833341,21343
-101.1250093,47.54166674,21344
-101.1250093,47.62500007,21345
-101.1250093,47.7083334,21346
-101.1250093,47.79166673,21347
-101.1250093,47.87500006,21348
-101.1250093,47.95833339,21349
-101.1250093,48.04166672,21350
-101.1250093,48.12500005,21351
-101.1250093,48.20833338,21352
-101.1250093,48.29166671,21353
-101.1250093,48.37500004,21354
-101.1250093,48.45833337,21355
-101.1250093,48.5416667,21356
-101.1250093,48.62500003,21357
-101.1250093,48.70833336,21358
-101.1250093,48.79166669,21359
-101.1250093,48.87500002,21360
-101.041676,29.70833412,21361
-101.041676,31.70833404,21362
-101.041676,31.79166737,21363
-101.041676,32.12500069,21364
-101.041676,32.20833402,21365
-101.041676,32.29166735,21366
-101.041676,32.37500068,21367
-101.041676,32.45833401,21368
-101.041676,32.54166734,21369
-101.041676,32.62500067,21370
-101.041676,32.708334,21371
-101.041676,32.79166733,21372
-101.041676,32.87500066,21373
-101.041676,32.95833399,21374
-101.041676,33.04166732,21375
-101.041676,33.12500065,21376
-101.041676,33.20833398,21377
-101.041676,33.29166731,21378
-101.041676,33.37500064,21379
-101.041676,33.45833397,21380
-101.041676,33.5416673,21381
-101.041676,33.62500063,21382
-101.041676,33.70833396,21383
-101.041676,33.79166729,21384
-101.041676,33.87500062,21385
-101.041676,33.95833395,21386
-101.041676,34.04166728,21387
-101.041676,34.20833394,21388
-101.041676,34.29166727,21389
-101.041676,34.3750006,21390
-101.041676,34.45833393,21391
-101.041676,34.54166726,21392
-101.041676,34.70833392,21393
-101.041676,34.79166725,21394
-101.041676,34.95833391,21395
-101.041676,35.04166724,21396
-101.041676,35.12500057,21397
-101.041676,35.2083339,21398
-101.041676,35.29166723,21399
-101.041676,35.37500056,21400
-101.041676,35.45833389,21401
-101.041676,35.54166722,21402
-101.041676,35.62500055,21403
-101.041676,35.79166721,21404
-101.041676,35.87500054,21405
-101.041676,35.95833387,21406
-101.041676,36.0416672,21407
-101.041676,36.12500053,21408
-101.041676,36.20833386,21409
-101.041676,36.29166719,21410
-101.041676,36.37500052,21411
-101.041676,36.45833385,21412
-101.041676,36.54166718,21413
-101.041676,36.62500051,21414
-101.041676,36.70833384,21415
-101.041676,36.79166717,21416
-101.041676,36.8750005,21417
-101.041676,36.95833383,21418
-101.041676,37.04166716,21419
-101.041676,37.12500049,21420
-101.041676,37.20833382,21421
-101.041676,37.29166715,21422
-101.041676,37.37500048,21423
-101.041676,37.45833381,21424
-101.041676,37.54166714,21425
-101.041676,37.62500047,21426
-101.041676,37.7083338,21427
-101.041676,37.79166713,21428
-101.041676,37.87500046,21429
-101.041676,37.95833379,21430
-101.041676,38.04166712,21431
-101.041676,38.12500045,21432
-101.041676,38.20833378,21433
-101.041676,38.29166711,21434
-101.041676,38.37500044,21435
-101.041676,38.45833377,21436
-101.041676,38.5416671,21437
-101.041676,38.62500043,21438
-101.041676,38.70833376,21439
-101.041676,38.79166709,21440
-101.041676,38.87500042,21441
-101.041676,38.95833375,21442
-101.041676,39.04166708,21443
-101.041676,39.12500041,21444
-101.041676,39.20833374,21445
-101.041676,39.29166707,21446
-101.041676,39.3750004,21447
-101.041676,39.45833373,21448
-101.041676,39.54166706,21449
-101.041676,39.62500039,21450
-101.041676,39.70833372,21451
-101.041676,39.79166705,21452
-101.041676,39.87500038,21453
-101.041676,39.95833371,21454
-101.041676,40.04166704,21455
-101.041676,40.12500037,21456
-101.041676,40.2083337,21457
-101.041676,40.29166703,21458
-101.041676,40.37500036,21459
-101.041676,40.45833369,21460
-101.041676,40.54166702,21461
-101.041676,40.62500035,21462
-101.041676,40.70833368,21463
-101.041676,40.79166701,21464
-101.041676,40.87500034,21465
-101.041676,40.95833367,21466
-101.041676,41.041667,21467
-101.041676,41.12500033,21468
-101.041676,41.20833366,21469
-101.041676,41.29166699,21470
-101.041676,41.70833364,21471
-101.041676,42.04166696,21472
-101.041676,42.12500029,21473
-101.041676,42.45833361,21474
-101.041676,42.54166694,21475
-101.041676,42.62500027,21476
-101.041676,42.79166693,21477
-101.041676,42.87500026,21478
-101.041676,43.04166692,21479
-101.041676,43.29166691,21480
-101.041676,43.37500024,21481
-101.041676,43.45833357,21482
-101.041676,43.5416669,21483
-101.041676,43.62500023,21484
-101.041676,43.70833356,21485
-101.041676,43.79166689,21486
-101.041676,43.87500022,21487
-101.041676,43.95833355,21488
-101.041676,44.04166688,21489
-101.041676,44.12500021,21490
-101.041676,44.20833354,21491
-101.041676,44.29166687,21492
-101.041676,44.3750002,21493
-101.041676,44.45833353,21494
-101.041676,44.54166686,21495
-101.041676,44.62500019,21496
-101.041676,44.70833352,21497
-101.041676,44.79166685,21498
-101.041676,44.95833351,21499
-101.041676,45.04166684,21500
-101.041676,45.2083335,21501
-101.041676,45.29166683,21502
-101.041676,45.37500016,21503
-101.041676,45.45833349,21504
-101.041676,45.54166682,21505
-101.041676,45.62500015,21506
-101.041676,45.70833348,21507
-101.041676,45.79166681,21508
-101.041676,45.87500014,21509
-101.041676,45.95833347,21510
-101.041676,46.0416668,21511
-101.041676,46.12500013,21512
-101.041676,46.20833346,21513
-101.041676,46.29166679,21514
-101.041676,46.37500012,21515
-101.041676,46.45833345,21516
-101.041676,46.54166678,21517
-101.041676,46.62500011,21518
-101.041676,46.70833344,21519
-101.041676,46.79166677,21520
-101.041676,46.8750001,21521
-101.041676,46.95833343,21522
-101.041676,47.04166676,21523
-101.041676,47.12500009,21524
-101.041676,47.20833342,21525
-101.041676,47.29166675,21526
-101.041676,47.37500008,21527
-101.041676,47.45833341,21528
-101.041676,47.54166674,21529
-101.041676,47.62500007,21530
-101.041676,47.7083334,21531
-101.041676,47.79166673,21532
-101.041676,47.87500006,21533
-101.041676,47.95833339,21534
-101.041676,48.04166672,21535
-101.041676,48.12500005,21536
-101.041676,48.20833338,21537
-101.041676,48.29166671,21538
-101.041676,48.37500004,21539
-101.041676,48.45833337,21540
-101.041676,48.5416667,21541
-101.041676,48.62500003,21542
-101.041676,48.70833336,21543
-101.041676,48.79166669,21544
-101.041676,48.87500002,21545
-100.9583427,29.3750008,21546
-100.9583427,30.2083341,21547
-100.9583427,31.8750007,21548
-100.9583427,32.20833402,21549
-100.9583427,32.29166735,21550
-100.9583427,32.37500068,21551
-100.9583427,32.45833401,21552
-100.9583427,32.54166734,21553
-100.9583427,32.62500067,21554
-100.9583427,32.708334,21555
-100.9583427,32.79166733,21556
-100.9583427,32.87500066,21557
-100.9583427,32.95833399,21558
-100.9583427,33.04166732,21559
-100.9583427,33.29166731,21560
-100.9583427,33.37500064,21561
-100.9583427,33.45833397,21562
-100.9583427,33.5416673,21563
-100.9583427,33.62500063,21564
-100.9583427,33.70833396,21565
-100.9583427,33.79166729,21566
-100.9583427,34.04166728,21567
-100.9583427,34.12500061,21568
-100.9583427,34.20833394,21569
-100.9583427,34.29166727,21570
-100.9583427,34.3750006,21571
-100.9583427,34.45833393,21572
-100.9583427,34.54166726,21573
-100.9583427,34.62500059,21574
-100.9583427,34.70833392,21575
-100.9583427,34.79166725,21576
-100.9583427,34.87500058,21577
-100.9583427,34.95833391,21578
-100.9583427,35.04166724,21579
-100.9583427,35.12500057,21580
-100.9583427,35.2083339,21581
-100.9583427,35.29166723,21582
-100.9583427,35.37500056,21583
-100.9583427,35.45833389,21584
-100.9583427,35.54166722,21585
-100.9583427,35.62500055,21586
-100.9583427,35.70833388,21587
-100.9583427,35.79166721,21588
-100.9583427,35.87500054,21589
-100.9583427,35.95833387,21590
-100.9583427,36.0416672,21591
-100.9583427,36.12500053,21592
-100.9583427,36.20833386,21593
-100.9583427,36.29166719,21594
-100.9583427,36.37500052,21595
-100.9583427,36.45833385,21596
-100.9583427,36.54166718,21597
-100.9583427,36.62500051,21598
-100.9583427,36.70833384,21599
-100.9583427,36.79166717,21600
-100.9583427,36.8750005,21601
-100.9583427,36.95833383,21602
-100.9583427,37.04166716,21603
-100.9583427,37.12500049,21604
-100.9583427,37.20833382,21605
-100.9583427,37.29166715,21606
-100.9583427,37.37500048,21607
-100.9583427,37.45833381,21608
-100.9583427,37.54166714,21609
-100.9583427,37.62500047,21610
-100.9583427,37.7083338,21611
-100.9583427,37.79166713,21612
-100.9583427,37.87500046,21613
-100.9583427,37.95833379,21614
-100.9583427,38.04166712,21615
-100.9583427,38.12500045,21616
-100.9583427,38.20833378,21617
-100.9583427,38.29166711,21618
-100.9583427,38.37500044,21619
-100.9583427,38.45833377,21620
-100.9583427,38.5416671,21621
-100.9583427,38.62500043,21622
-100.9583427,38.70833376,21623
-100.9583427,38.79166709,21624
-100.9583427,38.87500042,21625
-100.9583427,38.95833375,21626
-100.9583427,39.04166708,21627
-100.9583427,39.12500041,21628
-100.9583427,39.20833374,21629
-100.9583427,39.29166707,21630
-100.9583427,39.3750004,21631
-100.9583427,39.45833373,21632
-100.9583427,39.54166706,21633
-100.9583427,39.62500039,21634
-100.9583427,39.70833372,21635
-100.9583427,39.79166705,21636
-100.9583427,39.87500038,21637
-100.9583427,39.95833371,21638
-100.9583427,40.04166704,21639
-100.9583427,40.12500037,21640
-100.9583427,40.2083337,21641
-100.9583427,40.29166703,21642
-100.9583427,40.37500036,21643
-100.9583427,40.45833369,21644
-100.9583427,40.54166702,21645
-100.9583427,40.62500035,21646
-100.9583427,40.70833368,21647
-100.9583427,40.79166701,21648
-100.9583427,40.87500034,21649
-100.9583427,40.95833367,21650
-100.9583427,41.041667,21651
-100.9583427,41.12500033,21652
-100.9583427,41.20833366,21653
-100.9583427,41.45833365,21654
-100.9583427,41.79166697,21655
-100.9583427,41.95833363,21656
-100.9583427,42.12500029,21657
-100.9583427,42.54166694,21658
-100.9583427,42.62500027,21659
-100.9583427,42.79166693,21660
-100.9583427,42.87500026,21661
-100.9583427,42.95833359,21662
-100.9583427,43.04166692,21663
-100.9583427,43.12500025,21664
-100.9583427,43.29166691,21665
-100.9583427,43.37500024,21666
-100.9583427,43.45833357,21667
-100.9583427,43.5416669,21668
-100.9583427,43.62500023,21669
-100.9583427,43.70833356,21670
-100.9583427,43.79166689,21671
-100.9583427,43.87500022,21672
-100.9583427,43.95833355,21673
-100.9583427,44.04166688,21674
-100.9583427,44.12500021,21675
-100.9583427,44.20833354,21676
-100.9583427,44.29166687,21677
-100.9583427,44.3750002,21678
-100.9583427,44.45833353,21679
-100.9583427,44.54166686,21680
-100.9583427,44.62500019,21681
-100.9583427,44.95833351,21682
-100.9583427,45.04166684,21683
-100.9583427,45.12500017,21684
-100.9583427,45.29166683,21685
-100.9583427,45.37500016,21686
-100.9583427,45.45833349,21687
-100.9583427,45.54166682,21688
-100.9583427,45.62500015,21689
-100.9583427,45.70833348,21690
-100.9583427,45.79166681,21691
-100.9583427,45.87500014,21692
-100.9583427,45.95833347,21693
-100.9583427,46.0416668,21694
-100.9583427,46.12500013,21695
-100.9583427,46.20833346,21696
-100.9583427,46.29166679,21697
-100.9583427,46.37500012,21698
-100.9583427,46.45833345,21699
-100.9583427,46.54166678,21700
-100.9583427,46.62500011,21701
-100.9583427,46.70833344,21702
-100.9583427,46.79166677,21703
-100.9583427,46.8750001,21704
-100.9583427,46.95833343,21705
-100.9583427,47.04166676,21706
-100.9583427,47.12500009,21707
-100.9583427,47.20833342,21708
-100.9583427,47.29166675,21709
-100.9583427,47.37500008,21710
-100.9583427,47.45833341,21711
-100.9583427,47.54166674,21712
-100.9583427,47.62500007,21713
-100.9583427,47.7083334,21714
-100.9583427,47.79166673,21715
-100.9583427,47.87500006,21716
-100.9583427,47.95833339,21717
-100.9583427,48.04166672,21718
-100.9583427,48.12500005,21719
-100.9583427,48.20833338,21720
-100.9583427,48.29166671,21721
-100.9583427,48.37500004,21722
-100.9583427,48.45833337,21723
-100.9583427,48.5416667,21724
-100.9583427,48.62500003,21725
-100.9583427,48.70833336,21726
-100.9583427,48.79166669,21727
-100.9583427,48.87500002,21728
-100.8750094,29.3750008,21729
-100.8750094,29.45833413,21730
-100.8750094,30.37500076,21731
-100.8750094,31.20833406,21732
-100.8750094,32.20833402,21733
-100.8750094,32.29166735,21734
-100.8750094,32.37500068,21735
-100.8750094,32.45833401,21736
-100.8750094,32.54166734,21737
-100.8750094,32.62500067,21738
-100.8750094,32.708334,21739
-100.8750094,32.79166733,21740
-100.8750094,32.87500066,21741
-100.8750094,32.95833399,21742
-100.8750094,33.04166732,21743
-100.8750094,33.12500065,21744
-100.8750094,33.29166731,21745
-100.8750094,33.37500064,21746
-100.8750094,33.45833397,21747
-100.8750094,33.5416673,21748
-100.8750094,33.62500063,21749
-100.8750094,33.70833396,21750
-100.8750094,33.79166729,21751
-100.8750094,33.87500062,21752
-100.8750094,33.95833395,21753
-100.8750094,34.04166728,21754
-100.8750094,34.12500061,21755
-100.8750094,34.20833394,21756
-100.8750094,34.29166727,21757
-100.8750094,34.3750006,21758
-100.8750094,34.45833393,21759
-100.8750094,34.62500059,21760
-100.8750094,34.70833392,21761
-100.8750094,34.79166725,21762
-100.8750094,34.87500058,21763
-100.8750094,34.95833391,21764
-100.8750094,35.04166724,21765
-100.8750094,35.12500057,21766
-100.8750094,35.2083339,21767
-100.8750094,35.29166723,21768
-100.8750094,35.37500056,21769
-100.8750094,35.45833389,21770
-100.8750094,35.54166722,21771
-100.8750094,35.62500055,21772
-100.8750094,35.70833388,21773
-100.8750094,36.0416672,21774
-100.8750094,36.12500053,21775
-100.8750094,36.20833386,21776
-100.8750094,36.29166719,21777
-100.8750094,36.37500052,21778
-100.8750094,36.45833385,21779
-100.8750094,36.54166718,21780
-100.8750094,36.62500051,21781
-100.8750094,36.70833384,21782
-100.8750094,36.79166717,21783
-100.8750094,36.8750005,21784
-100.8750094,36.95833383,21785
-100.8750094,37.04166716,21786
-100.8750094,37.12500049,21787
-100.8750094,37.20833382,21788
-100.8750094,37.29166715,21789
-100.8750094,37.37500048,21790
-100.8750094,37.45833381,21791
-100.8750094,37.54166714,21792
-100.8750094,37.62500047,21793
-100.8750094,37.7083338,21794
-100.8750094,37.79166713,21795
-100.8750094,37.87500046,21796
-100.8750094,37.95833379,21797
-100.8750094,38.04166712,21798
-100.8750094,38.12500045,21799
-100.8750094,38.20833378,21800
-100.8750094,38.29166711,21801
-100.8750094,38.37500044,21802
-100.8750094,38.45833377,21803
-100.8750094,38.5416671,21804
-100.8750094,38.62500043,21805
-100.8750094,38.70833376,21806
-100.8750094,38.79166709,21807
-100.8750094,38.87500042,21808
-100.8750094,38.95833375,21809
-100.8750094,39.04166708,21810
-100.8750094,39.12500041,21811
-100.8750094,39.20833374,21812
-100.8750094,39.29166707,21813
-100.8750094,39.3750004,21814
-100.8750094,39.45833373,21815
-100.8750094,39.54166706,21816
-100.8750094,39.62500039,21817
-100.8750094,39.70833372,21818
-100.8750094,39.79166705,21819
-100.8750094,39.87500038,21820
-100.8750094,39.95833371,21821
-100.8750094,40.04166704,21822
-100.8750094,40.12500037,21823
-100.8750094,40.2083337,21824
-100.8750094,40.29166703,21825
-100.8750094,40.37500036,21826
-100.8750094,40.45833369,21827
-100.8750094,40.54166702,21828
-100.8750094,40.62500035,21829
-100.8750094,40.70833368,21830
-100.8750094,40.79166701,21831
-100.8750094,40.87500034,21832
-100.8750094,40.95833367,21833
-100.8750094,41.041667,21834
-100.8750094,41.12500033,21835
-100.8750094,41.20833366,21836
-100.8750094,41.29166699,21837
-100.8750094,41.37500032,21838
-100.8750094,41.45833365,21839
-100.8750094,41.54166698,21840
-100.8750094,41.62500031,21841
-100.8750094,41.70833364,21842
-100.8750094,41.79166697,21843
-100.8750094,41.95833363,21844
-100.8750094,42.45833361,21845
-100.8750094,42.54166694,21846
-100.8750094,42.79166693,21847
-100.8750094,42.87500026,21848
-100.8750094,42.95833359,21849
-100.8750094,43.04166692,21850
-100.8750094,43.12500025,21851
-100.8750094,43.29166691,21852
-100.8750094,43.37500024,21853
-100.8750094,43.45833357,21854
-100.8750094,43.5416669,21855
-100.8750094,43.62500023,21856
-100.8750094,43.70833356,21857
-100.8750094,43.79166689,21858
-100.8750094,43.87500022,21859
-100.8750094,43.95833355,21860
-100.8750094,44.04166688,21861
-100.8750094,44.12500021,21862
-100.8750094,44.20833354,21863
-100.8750094,44.29166687,21864
-100.8750094,44.3750002,21865
-100.8750094,44.45833353,21866
-100.8750094,44.54166686,21867
-100.8750094,44.62500019,21868
-100.8750094,44.70833352,21869
-100.8750094,44.79166685,21870
-100.8750094,44.95833351,21871
-100.8750094,45.04166684,21872
-100.8750094,45.12500017,21873
-100.8750094,45.29166683,21874
-100.8750094,45.37500016,21875
-100.8750094,45.45833349,21876
-100.8750094,45.54166682,21877
-100.8750094,45.62500015,21878
-100.8750094,45.70833348,21879
-100.8750094,45.79166681,21880
-100.8750094,45.87500014,21881
-100.8750094,45.95833347,21882
-100.8750094,46.0416668,21883
-100.8750094,46.12500013,21884
-100.8750094,46.20833346,21885
-100.8750094,46.29166679,21886
-100.8750094,46.37500012,21887
-100.8750094,46.45833345,21888
-100.8750094,46.54166678,21889
-100.8750094,46.62500011,21890
-100.8750094,46.70833344,21891
-100.8750094,46.79166677,21892
-100.8750094,46.8750001,21893
-100.8750094,46.95833343,21894
-100.8750094,47.04166676,21895
-100.8750094,47.12500009,21896
-100.8750094,47.20833342,21897
-100.8750094,47.29166675,21898
-100.8750094,47.37500008,21899
-100.8750094,47.45833341,21900
-100.8750094,47.54166674,21901
-100.8750094,47.62500007,21902
-100.8750094,47.7083334,21903
-100.8750094,47.79166673,21904
-100.8750094,47.87500006,21905
-100.8750094,47.95833339,21906
-100.8750094,48.04166672,21907
-100.8750094,48.12500005,21908
-100.8750094,48.20833338,21909
-100.8750094,48.29166671,21910
-100.8750094,48.37500004,21911
-100.8750094,48.45833337,21912
-100.8750094,48.5416667,21913
-100.8750094,48.62500003,21914
-100.8750094,48.70833336,21915
-100.8750094,48.79166669,21916
-100.8750094,48.87500002,21917
-100.7916761,29.3750008,21918
-100.7916761,29.54166746,21919
-100.7916761,30.37500076,21920
-100.7916761,30.70833408,21921
-100.7916761,30.79166741,21922
-100.7916761,31.20833406,21923
-100.7916761,31.29166739,21924
-100.7916761,31.45833405,21925
-100.7916761,31.54166738,21926
-100.7916761,31.70833404,21927
-100.7916761,32.20833402,21928
-100.7916761,32.29166735,21929
-100.7916761,32.37500068,21930
-100.7916761,32.45833401,21931
-100.7916761,32.54166734,21932
-100.7916761,32.62500067,21933
-100.7916761,32.708334,21934
-100.7916761,32.79166733,21935
-100.7916761,32.87500066,21936
-100.7916761,33.04166732,21937
