x,y,STATE
-97.2916775,38.12500045,KS
-97.2916775,38.20833378,KS
-97.2916775,38.29166711,KS
-97.2916775,38.37500044,KS
-97.2916775,38.45833377,KS
-97.2916775,38.5416671,KS
-97.2916775,38.62500043,KS
-97.2916775,38.70833376,KS
-97.2916775,38.79166709,KS
-97.2916775,38.87500042,KS
-97.2916775,38.95833375,KS
-97.2916775,39.04166708,KS
-97.2916775,39.12500041,KS
-97.2916775,39.20833374,KS
-97.2916775,39.29166707,KS
-97.2916775,39.3750004,KS
-97.2916775,39.45833373,KS
-97.2916775,39.54166706,KS
-97.2916775,39.62500039,KS
-97.2916775,39.70833372,KS
-97.2916775,39.79166705,KS
-97.2916775,39.87500038,KS
-97.2916775,39.95833371,KS
-97.2916775,45.95833347,ND
-97.2916775,46.0416668,ND
-97.2916775,46.12500013,ND
-97.2916775,46.20833346,ND
-97.2916775,46.29166679,ND
-97.2916775,46.37500012,ND
-97.2916775,46.45833345,ND
-97.2916775,46.54166678,ND
-97.2916775,46.62500011,ND
-97.2916775,46.70833344,ND
-97.2916775,46.79166677,ND
-97.2916775,46.8750001,ND
-97.2916775,46.95833343,ND
-97.2916775,47.04166676,ND
-97.2916775,47.12500009,ND
-97.2916775,47.20833342,ND
-97.2916775,47.29166675,ND
-97.2916775,47.37500008,ND
-97.2916775,47.45833341,ND
-97.2916775,47.54166674,ND
-97.2916775,47.62500007,ND
-97.2916775,47.7083334,ND
-97.2916775,47.79166673,ND
-97.2916775,47.87500006,ND
-97.2916775,47.95833339,ND
-97.2916775,48.04166672,ND
-97.2916775,48.12500005,ND
-97.2916775,48.20833338,ND
-97.2916775,48.29166671,ND
-97.2916775,48.37500004,ND
-97.2916775,48.45833337,ND
-97.2916775,48.5416667,ND
-97.2916775,48.62500003,ND
-97.2916775,48.70833336,ND
-97.2916775,48.79166669,ND
-97.2916775,48.87500002,ND
-97.2916775,40.04166704,NE
-97.2916775,40.12500037,NE
-97.2916775,40.2083337,NE
-97.2916775,40.29166703,NE
-97.2916775,40.37500036,NE
-97.2916775,40.45833369,NE
-97.2916775,40.54166702,NE
-97.2916775,40.62500035,NE
-97.2916775,40.70833368,NE
-97.2916775,40.79166701,NE
-97.2916775,40.87500034,NE
-97.2916775,40.95833367,NE
-97.2916775,41.041667,NE
-97.2916775,41.12500033,NE
-97.2916775,41.20833366,NE
-97.2916775,41.29166699,NE
-97.2916775,41.37500032,NE
-97.2916775,41.45833365,NE
-97.2916775,41.54166698,NE
-97.2916775,41.62500031,NE
-97.2916775,41.70833364,NE
-97.2916775,41.79166697,NE
-97.2916775,41.8750003,NE
-97.2916775,41.95833363,NE
-97.2916775,42.04166696,NE
-97.2916775,42.12500029,NE
-97.2916775,42.20833362,NE
-97.2916775,42.29166695,NE
-97.2916775,42.37500028,NE
-97.2916775,42.45833361,NE
-97.2916775,42.54166694,NE
-97.2916775,42.62500027,NE
-97.2916775,42.7083336,NE
-97.2916775,42.79166693,NE
-97.2916775,33.95833395,OK
-97.2916775,34.04166728,OK
-97.2916775,34.12500061,OK
-97.2916775,34.20833394,OK
-97.2916775,34.29166727,OK
-97.2916775,34.3750006,OK
-97.2916775,34.45833393,OK
-97.2916775,34.54166726,OK
-97.2916775,34.62500059,OK
-97.2916775,34.70833392,OK
-97.2916775,34.79166725,OK
-97.2916775,34.87500058,OK
-97.2916775,34.95833391,OK
-97.2916775,35.04166724,OK
-97.2916775,35.12500057,OK
-97.2916775,35.2083339,OK
-97.2916775,35.29166723,OK
-97.2916775,35.54166722,OK
-97.2916775,35.62500055,OK
-97.2916775,35.70833388,OK
-97.2916775,35.79166721,OK
-97.2916775,35.87500054,OK
-97.2916775,35.95833387,OK
-97.2916775,36.0416672,OK
-97.2916775,36.12500053,OK
-97.2916775,36.20833386,OK
-97.2916775,36.29166719,OK
-97.2916775,36.37500052,OK
-97.2916775,36.45833385,OK
-97.2916775,36.54166718,OK
-97.2916775,36.62500051,OK
-97.2916775,36.70833384,OK
-97.2916775,36.79166717,OK
-97.2916775,36.8750005,OK
-97.2916775,36.95833383,OK
-97.2916775,42.87500026,SD
-97.2916775,42.95833359,SD
-97.2916775,43.04166692,SD
-97.2916775,43.12500025,SD
-97.2916775,43.20833358,SD
-97.2916775,43.29166691,SD
-97.2916775,43.37500024,SD
-97.2916775,43.45833357,SD
-97.2916775,43.5416669,SD
-97.2916775,43.62500023,SD
-97.2916775,43.70833356,SD
-97.2916775,43.79166689,SD
-97.2916775,43.87500022,SD
-97.2916775,43.95833355,SD
-97.2916775,44.04166688,SD
-97.2916775,44.12500021,SD
-97.2916775,44.20833354,SD
-97.2916775,44.29166687,SD
-97.2916775,44.3750002,SD
-97.2916775,44.45833353,SD
-97.2916775,44.54166686,SD
-97.2916775,44.62500019,SD
-97.2916775,44.70833352,SD
-97.2916775,44.79166685,SD
-97.2916775,44.87500018,SD
-97.2916775,44.95833351,SD
-97.2916775,45.04166684,SD
-97.2916775,45.12500017,SD
-97.2916775,45.2083335,SD
-97.2916775,45.29166683,SD
-97.2916775,45.37500016,SD
-97.2916775,45.45833349,SD
-97.2916775,45.54166682,SD
-97.2916775,45.62500015,SD
-97.2916775,45.70833348,SD
-97.2916775,45.79166681,SD
-97.2916775,45.87500014,SD
-97.2916775,27.95833419,TX
-97.2916775,28.04166752,TX
-97.2916775,28.12500085,TX
-97.2916775,28.20833418,TX
-97.2916775,28.29166751,TX
-97.2916775,28.62500083,TX
-97.2916775,28.70833416,TX
-97.2916775,28.79166749,TX
-97.2916775,28.87500082,TX
-97.2916775,28.95833415,TX
-97.2916775,29.04166748,TX
-97.2916775,29.12500081,TX
-97.2916775,29.20833414,TX
-97.2916775,29.29166747,TX
-97.2916775,29.3750008,TX
-97.2916775,29.45833413,TX
-97.2916775,29.54166746,TX
-97.2916775,29.62500079,TX
-97.2916775,29.70833412,TX
-97.2916775,29.79166745,TX
-97.2916775,29.87500078,TX
-97.2916775,29.95833411,TX
-97.2916775,30.04166744,TX
-97.2916775,30.12500077,TX
-97.2916775,30.2083341,TX
-97.2916775,30.29166743,TX
-97.2916775,30.37500076,TX
-97.2916775,30.45833409,TX
-97.2916775,30.54166742,TX
-97.2916775,30.62500075,TX
-97.2916775,30.70833408,TX
-97.2916775,30.79166741,TX
-97.2916775,30.87500074,TX
-97.2916775,30.95833407,TX
-97.2916775,31.0416674,TX
-97.2916775,31.12500073,TX
-97.2916775,31.20833406,TX
-97.2916775,31.29166739,TX
-97.2916775,31.37500072,TX
-97.2916775,31.45833405,TX
-97.2916775,31.54166738,TX
-97.2916775,31.62500071,TX
-97.2916775,31.70833404,TX
-97.2916775,31.79166737,TX
-97.2916775,31.8750007,TX
-97.2916775,31.95833403,TX
-97.2916775,32.04166736,TX
-97.2916775,32.12500069,TX
-97.2916775,32.20833402,TX
-97.2916775,32.29166735,TX
-97.2916775,32.37500068,TX
-97.2916775,32.45833401,TX
-97.2916775,32.54166734,TX
-97.2916775,32.62500067,TX
-97.2916775,32.79166733,TX
-97.2916775,32.87500066,TX
-97.2916775,32.95833399,TX
-97.2916775,33.04166732,TX
-97.2916775,33.12500065,TX
-97.2916775,33.20833398,TX
-97.2916775,33.29166731,TX
-97.2916775,33.37500064,TX
-97.2916775,33.45833397,TX
-97.2916775,33.5416673,TX
-97.2916775,33.62500063,TX
-97.2916775,33.70833396,TX
-97.2916775,33.79166729,TX
-97.2916775,33.87500062,TX
-97.2083442,37.04166716,KS
-97.2083442,37.12500049,KS
-97.2083442,37.20833382,KS
-97.2083442,37.29166715,KS
-97.2083442,37.37500048,KS
-97.2083442,37.45833381,KS
-97.2083442,37.54166714,KS
-97.2083442,37.62500047,KS
-97.2083442,37.7083338,KS
-97.2083442,37.79166713,KS
-97.2083442,37.87500046,KS
-97.2083442,37.95833379,KS
-97.2083442,38.04166712,KS
-97.2083442,38.12500045,KS
-97.2083442,38.20833378,KS
-97.2083442,38.29166711,KS
-97.2083442,38.37500044,KS
-97.2083442,38.45833377,KS
-97.2083442,38.5416671,KS
-97.2083442,38.62500043,KS
-97.2083442,38.70833376,KS
-97.2083442,38.79166709,KS
-97.2083442,38.87500042,KS
-97.2083442,38.95833375,KS
-97.2083442,39.04166708,KS
-97.2083442,39.12500041,KS
-97.2083442,39.20833374,KS
-97.2083442,39.29166707,KS
-97.2083442,39.3750004,KS
-97.2083442,39.45833373,KS
-97.2083442,39.54166706,KS
-97.2083442,39.62500039,KS
-97.2083442,39.70833372,KS
-97.2083442,39.79166705,KS
-97.2083442,39.87500038,KS
-97.2083442,39.95833371,KS
-97.2083442,45.95833347,ND
-97.2083442,46.0416668,ND
-97.2083442,46.12500013,ND
-97.2083442,46.20833346,ND
-97.2083442,46.29166679,ND
-97.2083442,46.37500012,ND
-97.2083442,46.45833345,ND
-97.2083442,46.54166678,ND
-97.2083442,46.62500011,ND
-97.2083442,46.70833344,ND
-97.2083442,46.79166677,ND
-97.2083442,46.8750001,ND
-97.2083442,46.95833343,ND
-97.2083442,47.04166676,ND
-97.2083442,47.12500009,ND
-97.2083442,47.20833342,ND
-97.2083442,47.29166675,ND
-97.2083442,47.37500008,ND
-97.2083442,47.45833341,ND
-97.2083442,47.54166674,ND
-97.2083442,47.62500007,ND
-97.2083442,47.7083334,ND
-97.2083442,47.79166673,ND
-97.2083442,47.87500006,ND
-97.2083442,47.95833339,ND
-97.2083442,48.04166672,ND
-97.2083442,48.12500005,ND
-97.2083442,48.20833338,ND
-97.2083442,48.29166671,ND
-97.2083442,48.37500004,ND
-97.2083442,48.45833337,ND
-97.2083442,48.5416667,ND
-97.2083442,48.62500003,ND
-97.2083442,48.70833336,ND
-97.2083442,48.79166669,ND
-97.2083442,48.87500002,ND
-97.2083442,40.04166704,NE
-97.2083442,40.12500037,NE
-97.2083442,40.2083337,NE
-97.2083442,40.29166703,NE
-97.2083442,40.37500036,NE
-97.2083442,40.45833369,NE
-97.2083442,40.54166702,NE
-97.2083442,40.62500035,NE
-97.2083442,40.70833368,NE
-97.2083442,40.79166701,NE
-97.2083442,40.87500034,NE
-97.2083442,40.95833367,NE
-97.2083442,41.041667,NE
-97.2083442,41.12500033,NE
-97.2083442,41.20833366,NE
-97.2083442,41.29166699,NE
-97.2083442,41.37500032,NE
-97.2083442,41.45833365,NE
-97.2083442,41.54166698,NE
-97.2083442,41.62500031,NE
-97.2083442,41.70833364,NE
-97.2083442,41.79166697,NE
-97.2083442,41.8750003,NE
-97.2083442,41.95833363,NE
-97.2083442,42.04166696,NE
-97.2083442,42.12500029,NE
-97.2083442,42.20833362,NE
-97.2083442,42.29166695,NE
-97.2083442,42.37500028,NE
-97.2083442,42.45833361,NE
-97.2083442,42.54166694,NE
-97.2083442,42.62500027,NE
-97.2083442,42.7083336,NE
-97.2083442,42.79166693,NE
-97.2083442,33.95833395,OK
-97.2083442,34.04166728,OK
-97.2083442,34.12500061,OK
-97.2083442,34.20833394,OK
-97.2083442,34.29166727,OK
-97.2083442,34.3750006,OK
-97.2083442,34.45833393,OK
-97.2083442,34.54166726,OK
-97.2083442,34.62500059,OK
-97.2083442,34.70833392,OK
-97.2083442,34.79166725,OK
-97.2083442,34.87500058,OK
-97.2083442,34.95833391,OK
-97.2083442,35.04166724,OK
-97.2083442,35.2083339,OK
-97.2083442,35.45833389,OK
-97.2083442,35.54166722,OK
-97.2083442,35.62500055,OK
-97.2083442,35.70833388,OK
-97.2083442,35.79166721,OK
-97.2083442,35.87500054,OK
-97.2083442,35.95833387,OK
-97.2083442,36.0416672,OK
-97.2083442,36.12500053,OK
-97.2083442,36.20833386,OK
-97.2083442,36.29166719,OK
-97.2083442,36.37500052,OK
-97.2083442,36.45833385,OK
-97.2083442,36.54166718,OK
-97.2083442,36.62500051,OK
-97.2083442,36.70833384,OK
-97.2083442,36.79166717,OK
-97.2083442,36.8750005,OK
-97.2083442,36.95833383,OK
-97.2083442,42.87500026,SD
-97.2083442,42.95833359,SD
-97.2083442,43.04166692,SD
-97.2083442,43.12500025,SD
-97.2083442,43.20833358,SD
-97.2083442,43.29166691,SD
-97.2083442,43.37500024,SD
-97.2083442,43.45833357,SD
-97.2083442,43.5416669,SD
-97.2083442,43.62500023,SD
-97.2083442,43.70833356,SD
-97.2083442,43.79166689,SD
-97.2083442,43.87500022,SD
-97.2083442,43.95833355,SD
-97.2083442,44.04166688,SD
-97.2083442,44.12500021,SD
-97.2083442,44.20833354,SD
-97.2083442,44.29166687,SD
-97.2083442,44.3750002,SD
-97.2083442,44.45833353,SD
-97.2083442,44.54166686,SD
-97.2083442,44.62500019,SD
-97.2083442,44.70833352,SD
-97.2083442,44.79166685,SD
-97.2083442,44.87500018,SD
-97.2083442,44.95833351,SD
-97.2083442,45.04166684,SD
-97.2083442,45.12500017,SD
-97.2083442,45.2083335,SD
-97.2083442,45.29166683,SD
-97.2083442,45.37500016,SD
-97.2083442,45.45833349,SD
-97.2083442,45.54166682,SD
-97.2083442,45.62500015,SD
-97.2083442,45.70833348,SD
-97.2083442,45.79166681,SD
-97.2083442,45.87500014,SD
-97.2083442,27.95833419,TX
-97.2083442,28.04166752,TX
-97.2083442,28.12500085,TX
-97.2083442,28.20833418,TX
-97.2083442,28.29166751,TX
-97.2083442,28.37500084,TX
-97.2083442,28.45833417,TX
-97.2083442,28.5416675,TX
-97.2083442,28.62500083,TX
-97.2083442,28.70833416,TX
-97.2083442,28.79166749,TX
-97.2083442,28.87500082,TX
-97.2083442,28.95833415,TX
-97.2083442,29.04166748,TX
-97.2083442,29.20833414,TX
-97.2083442,29.29166747,TX
-97.2083442,29.3750008,TX
-97.2083442,29.45833413,TX
-97.2083442,29.54166746,TX
-97.2083442,29.62500079,TX
-97.2083442,29.70833412,TX
-97.2083442,29.79166745,TX
-97.2083442,29.87500078,TX
-97.2083442,29.95833411,TX
-97.2083442,30.04166744,TX
-97.2083442,30.12500077,TX
-97.2083442,30.2083341,TX
-97.2083442,30.29166743,TX
-97.2083442,30.37500076,TX
-97.2083442,30.45833409,TX
-97.2083442,30.54166742,TX
-97.2083442,30.62500075,TX
-97.2083442,30.70833408,TX
-97.2083442,30.79166741,TX
-97.2083442,30.87500074,TX
-97.2083442,30.95833407,TX
-97.2083442,31.0416674,TX
-97.2083442,31.12500073,TX
-97.2083442,31.20833406,TX
-97.2083442,31.29166739,TX
-97.2083442,31.37500072,TX
-97.2083442,31.45833405,TX
-97.2083442,31.54166738,TX
-97.2083442,31.62500071,TX
-97.2083442,31.70833404,TX
-97.2083442,31.79166737,TX
-97.2083442,31.8750007,TX
-97.2083442,31.95833403,TX
-97.2083442,32.04166736,TX
-97.2083442,32.12500069,TX
-97.2083442,32.20833402,TX
-97.2083442,32.29166735,TX
-97.2083442,32.37500068,TX
-97.2083442,32.45833401,TX
-97.2083442,32.54166734,TX
-97.2083442,32.62500067,TX
-97.2083442,32.87500066,TX
-97.2083442,32.95833399,TX
-97.2083442,33.04166732,TX
-97.2083442,33.12500065,TX
-97.2083442,33.20833398,TX
-97.2083442,33.29166731,TX
-97.2083442,33.37500064,TX
-97.2083442,33.45833397,TX
-97.2083442,33.5416673,TX
-97.2083442,33.62500063,TX
-97.2083442,33.70833396,TX
-97.2083442,33.79166729,TX
-97.2083442,33.87500062,TX
-97.1250109,37.04166716,KS
-97.1250109,37.12500049,KS
-97.1250109,37.20833382,KS
-97.1250109,37.29166715,KS
-97.1250109,37.37500048,KS
-97.1250109,37.45833381,KS
-97.1250109,37.54166714,KS
-97.1250109,37.62500047,KS
-97.1250109,37.7083338,KS
-97.1250109,37.79166713,KS
-97.1250109,37.87500046,KS
-97.1250109,37.95833379,KS
-97.1250109,38.04166712,KS
-97.1250109,38.12500045,KS
-97.1250109,38.20833378,KS
-97.1250109,38.29166711,KS
-97.1250109,38.37500044,KS
-97.1250109,38.45833377,KS
-97.1250109,38.5416671,KS
-97.1250109,38.62500043,KS
-97.1250109,38.70833376,KS
-97.1250109,38.79166709,KS
-97.1250109,38.87500042,KS
-97.1250109,38.95833375,KS
-97.1250109,39.04166708,KS
-97.1250109,39.12500041,KS
-97.1250109,39.20833374,KS
-97.1250109,39.29166707,KS
-97.1250109,39.3750004,KS
-97.1250109,39.45833373,KS
-97.1250109,39.54166706,KS
-97.1250109,39.62500039,KS
-97.1250109,39.70833372,KS
-97.1250109,39.79166705,KS
-97.1250109,39.87500038,KS
-97.1250109,39.95833371,KS
-97.1250109,48.12500005,MN
-97.1250109,48.20833338,MN
-97.1250109,48.37500004,MN
-97.1250109,48.5416667,MN
-97.1250109,48.79166669,MN
-97.1250109,48.87500002,MN
-97.1250109,45.95833347,ND
-97.1250109,46.0416668,ND
-97.1250109,46.12500013,ND
-97.1250109,46.20833346,ND
-97.1250109,46.29166679,ND
-97.1250109,46.37500012,ND
-97.1250109,46.45833345,ND
-97.1250109,46.54166678,ND
-97.1250109,46.62500011,ND
-97.1250109,46.70833344,ND
-97.1250109,46.79166677,ND
-97.1250109,46.8750001,ND
-97.1250109,46.95833343,ND
-97.1250109,47.04166676,ND
-97.1250109,47.12500009,ND
-97.1250109,47.20833342,ND
-97.1250109,47.29166675,ND
-97.1250109,47.37500008,ND
-97.1250109,47.45833341,ND
-97.1250109,47.54166674,ND
-97.1250109,47.62500007,ND
-97.1250109,47.7083334,ND
-97.1250109,47.79166673,ND
-97.1250109,47.87500006,ND
-97.1250109,47.95833339,ND
-97.1250109,48.04166672,ND
-97.1250109,48.29166671,ND
-97.1250109,48.45833337,ND
-97.1250109,48.62500003,ND
-97.1250109,48.70833336,ND
-97.1250109,40.04166704,NE
-97.1250109,40.12500037,NE
-97.1250109,40.2083337,NE
-97.1250109,40.29166703,NE
-97.1250109,40.37500036,NE
-97.1250109,40.45833369,NE
-97.1250109,40.54166702,NE
-97.1250109,40.62500035,NE
-97.1250109,40.70833368,NE
-97.1250109,40.79166701,NE
-97.1250109,40.87500034,NE
-97.1250109,40.95833367,NE
-97.1250109,41.041667,NE
-97.1250109,41.12500033,NE
-97.1250109,41.20833366,NE
-97.1250109,41.29166699,NE
-97.1250109,41.37500032,NE
-97.1250109,41.45833365,NE
-97.1250109,41.54166698,NE
-97.1250109,41.62500031,NE
-97.1250109,41.70833364,NE
-97.1250109,41.79166697,NE
-97.1250109,41.8750003,NE
-97.1250109,41.95833363,NE
-97.1250109,42.04166696,NE
-97.1250109,42.12500029,NE
-97.1250109,42.20833362,NE
-97.1250109,42.29166695,NE
-97.1250109,42.37500028,NE
-97.1250109,42.45833361,NE
-97.1250109,42.54166694,NE
-97.1250109,42.62500027,NE
-97.1250109,42.7083336,NE
-97.1250109,33.79166729,OK
-97.1250109,33.87500062,OK
-97.1250109,33.95833395,OK
-97.1250109,34.04166728,OK
-97.1250109,34.12500061,OK
-97.1250109,34.20833394,OK
-97.1250109,34.29166727,OK
-97.1250109,34.3750006,OK
-97.1250109,34.45833393,OK
-97.1250109,34.54166726,OK
-97.1250109,34.62500059,OK
-97.1250109,34.70833392,OK
-97.1250109,34.79166725,OK
-97.1250109,34.87500058,OK
-97.1250109,34.95833391,OK
-97.1250109,35.04166724,OK
-97.1250109,35.2083339,OK
-97.1250109,35.37500056,OK
-97.1250109,35.45833389,OK
-97.1250109,35.54166722,OK
-97.1250109,35.62500055,OK
-97.1250109,35.70833388,OK
-97.1250109,35.79166721,OK
-97.1250109,35.87500054,OK
-97.1250109,35.95833387,OK
-97.1250109,36.0416672,OK
-97.1250109,36.12500053,OK
-97.1250109,36.20833386,OK
-97.1250109,36.29166719,OK
-97.1250109,36.37500052,OK
-97.1250109,36.45833385,OK
-97.1250109,36.54166718,OK
-97.1250109,36.62500051,OK
-97.1250109,36.70833384,OK
-97.1250109,36.79166717,OK
-97.1250109,36.8750005,OK
-97.1250109,36.95833383,OK
-97.1250109,42.79166693,SD
-97.1250109,42.87500026,SD
-97.1250109,42.95833359,SD
-97.1250109,43.04166692,SD
-97.1250109,43.12500025,SD
-97.1250109,43.20833358,SD
-97.1250109,43.29166691,SD
-97.1250109,43.37500024,SD
-97.1250109,43.45833357,SD
-97.1250109,43.5416669,SD
-97.1250109,43.62500023,SD
-97.1250109,43.70833356,SD
-97.1250109,43.79166689,SD
-97.1250109,43.87500022,SD
-97.1250109,43.95833355,SD
-97.1250109,44.04166688,SD
-97.1250109,44.12500021,SD
-97.1250109,44.20833354,SD
-97.1250109,44.29166687,SD
-97.1250109,44.3750002,SD
-97.1250109,44.45833353,SD
-97.1250109,44.54166686,SD
-97.1250109,44.62500019,SD
-97.1250109,44.70833352,SD
-97.1250109,44.79166685,SD
-97.1250109,44.87500018,SD
-97.1250109,44.95833351,SD
-97.1250109,45.04166684,SD
-97.1250109,45.12500017,SD
-97.1250109,45.2083335,SD
-97.1250109,45.29166683,SD
-97.1250109,45.37500016,SD
-97.1250109,45.45833349,SD
-97.1250109,45.54166682,SD
-97.1250109,45.62500015,SD
-97.1250109,45.70833348,SD
-97.1250109,45.79166681,SD
-97.1250109,45.87500014,SD
-97.1250109,28.20833418,TX
-97.1250109,28.29166751,TX
-97.1250109,28.37500084,TX
-97.1250109,28.45833417,TX
-97.1250109,28.5416675,TX
-97.1250109,28.62500083,TX
-97.1250109,28.70833416,TX
-97.1250109,28.79166749,TX
-97.1250109,28.87500082,TX
-97.1250109,28.95833415,TX
-97.1250109,29.20833414,TX
-97.1250109,29.29166747,TX
-97.1250109,29.3750008,TX
-97.1250109,29.45833413,TX
-97.1250109,29.54166746,TX
-97.1250109,29.62500079,TX
-97.1250109,29.70833412,TX
-97.1250109,29.79166745,TX
-97.1250109,29.87500078,TX
-97.1250109,29.95833411,TX
-97.1250109,30.04166744,TX
-97.1250109,30.12500077,TX
-97.1250109,30.2083341,TX
-97.1250109,30.29166743,TX
-97.1250109,30.37500076,TX
-97.1250109,30.45833409,TX
-97.1250109,30.54166742,TX
-97.1250109,30.62500075,TX
-97.1250109,30.70833408,TX
-97.1250109,30.79166741,TX
-97.1250109,30.87500074,TX
-97.1250109,30.95833407,TX
-97.1250109,31.0416674,TX
-97.1250109,31.12500073,TX
-97.1250109,31.20833406,TX
-97.1250109,31.29166739,TX
-97.1250109,31.37500072,TX
-97.1250109,31.45833405,TX
-97.1250109,31.54166738,TX
-97.1250109,31.62500071,TX
-97.1250109,31.70833404,TX
-97.1250109,31.79166737,TX
-97.1250109,31.8750007,TX
-97.1250109,31.95833403,TX
-97.1250109,32.04166736,TX
-97.1250109,32.12500069,TX
-97.1250109,32.20833402,TX
-97.1250109,32.29166735,TX
-97.1250109,32.37500068,TX
-97.1250109,32.45833401,TX
-97.1250109,32.54166734,TX
-97.1250109,32.62500067,TX
-97.1250109,32.79166733,TX
-97.1250109,33.04166732,TX
-97.1250109,33.12500065,TX
-97.1250109,33.20833398,TX
-97.1250109,33.29166731,TX
-97.1250109,33.37500064,TX
-97.1250109,33.45833397,TX
-97.1250109,33.5416673,TX
-97.1250109,33.62500063,TX
-97.1250109,33.70833396,TX
-97.0416776,37.04166716,KS
-97.0416776,37.12500049,KS
-97.0416776,37.20833382,KS
-97.0416776,37.29166715,KS
-97.0416776,37.37500048,KS
-97.0416776,37.45833381,KS
-97.0416776,37.54166714,KS
-97.0416776,37.62500047,KS
-97.0416776,37.7083338,KS
-97.0416776,37.79166713,KS
-97.0416776,37.87500046,KS
-97.0416776,37.95833379,KS
-97.0416776,38.04166712,KS
-97.0416776,38.12500045,KS
-97.0416776,38.20833378,KS
-97.0416776,38.29166711,KS
-97.0416776,38.37500044,KS
-97.0416776,38.45833377,KS
-97.0416776,38.5416671,KS
-97.0416776,38.62500043,KS
-97.0416776,38.70833376,KS
-97.0416776,38.79166709,KS
-97.0416776,38.87500042,KS
-97.0416776,38.95833375,KS
-97.0416776,39.04166708,KS
-97.0416776,39.12500041,KS
-97.0416776,39.20833374,KS
-97.0416776,39.29166707,KS
-97.0416776,39.3750004,KS
-97.0416776,39.45833373,KS
-97.0416776,39.54166706,KS
-97.0416776,39.62500039,KS
-97.0416776,39.70833372,KS
-97.0416776,39.79166705,KS
-97.0416776,39.87500038,KS
-97.0416776,39.95833371,KS
-97.0416776,47.95833339,MN
-97.0416776,48.04166672,MN
-97.0416776,48.12500005,MN
-97.0416776,48.20833338,MN
-97.0416776,48.29166671,MN
-97.0416776,48.37500004,MN
-97.0416776,48.45833337,MN
-97.0416776,48.5416667,MN
-97.0416776,48.62500003,MN
-97.0416776,48.70833336,MN
-97.0416776,48.79166669,MN
-97.0416776,48.87500002,MN
-97.0416776,45.95833347,ND
-97.0416776,46.0416668,ND
-97.0416776,46.12500013,ND
-97.0416776,46.20833346,ND
-97.0416776,46.29166679,ND
-97.0416776,46.37500012,ND
-97.0416776,46.45833345,ND
-97.0416776,46.54166678,ND
-97.0416776,46.62500011,ND
-97.0416776,46.70833344,ND
-97.0416776,46.79166677,ND
-97.0416776,46.8750001,ND
-97.0416776,46.95833343,ND
-97.0416776,47.04166676,ND
-97.0416776,47.12500009,ND
-97.0416776,47.20833342,ND
-97.0416776,47.29166675,ND
-97.0416776,47.37500008,ND
-97.0416776,47.45833341,ND
-97.0416776,47.54166674,ND
-97.0416776,47.62500007,ND
-97.0416776,47.7083334,ND
-97.0416776,47.79166673,ND
-97.0416776,47.87500006,ND
-97.0416776,40.04166704,NE
-97.0416776,40.12500037,NE
-97.0416776,40.2083337,NE
-97.0416776,40.29166703,NE
-97.0416776,40.37500036,NE
-97.0416776,40.45833369,NE
-97.0416776,40.54166702,NE
-97.0416776,40.62500035,NE
-97.0416776,40.70833368,NE
-97.0416776,40.79166701,NE
-97.0416776,40.87500034,NE
-97.0416776,40.95833367,NE
-97.0416776,41.041667,NE
-97.0416776,41.12500033,NE
-97.0416776,41.20833366,NE
-97.0416776,41.29166699,NE
-97.0416776,41.37500032,NE
-97.0416776,41.45833365,NE
-97.0416776,41.54166698,NE
-97.0416776,41.62500031,NE
-97.0416776,41.70833364,NE
-97.0416776,41.79166697,NE
-97.0416776,41.8750003,NE
-97.0416776,41.95833363,NE
-97.0416776,42.04166696,NE
-97.0416776,42.12500029,NE
-97.0416776,42.20833362,NE
-97.0416776,42.29166695,NE
-97.0416776,42.37500028,NE
-97.0416776,42.45833361,NE
-97.0416776,42.54166694,NE
-97.0416776,42.62500027,NE
-97.0416776,42.7083336,NE
-97.0416776,33.87500062,OK
-97.0416776,34.04166728,OK
-97.0416776,34.12500061,OK
-97.0416776,34.20833394,OK
-97.0416776,34.29166727,OK
-97.0416776,34.3750006,OK
-97.0416776,34.45833393,OK
-97.0416776,34.54166726,OK
-97.0416776,34.62500059,OK
-97.0416776,34.70833392,OK
-97.0416776,34.79166725,OK
-97.0416776,34.87500058,OK
-97.0416776,34.95833391,OK
-97.0416776,35.04166724,OK
-97.0416776,35.12500057,OK
-97.0416776,35.2083339,OK
-97.0416776,35.29166723,OK
-97.0416776,35.37500056,OK
-97.0416776,35.45833389,OK
-97.0416776,35.54166722,OK
-97.0416776,35.62500055,OK
-97.0416776,35.70833388,OK
-97.0416776,35.79166721,OK
-97.0416776,35.87500054,OK
-97.0416776,35.95833387,OK
-97.0416776,36.0416672,OK
-97.0416776,36.12500053,OK
-97.0416776,36.20833386,OK
-97.0416776,36.29166719,OK
-97.0416776,36.37500052,OK
-97.0416776,36.45833385,OK
-97.0416776,36.54166718,OK
-97.0416776,36.62500051,OK
-97.0416776,36.70833384,OK
-97.0416776,36.79166717,OK
-97.0416776,36.8750005,OK
-97.0416776,36.95833383,OK
-97.0416776,42.79166693,SD
-97.0416776,42.87500026,SD
-97.0416776,42.95833359,SD
-97.0416776,43.04166692,SD
-97.0416776,43.12500025,SD
-97.0416776,43.20833358,SD
-97.0416776,43.29166691,SD
-97.0416776,43.37500024,SD
-97.0416776,43.45833357,SD
-97.0416776,43.5416669,SD
-97.0416776,43.62500023,SD
